ScheduleKey,Season,EventId,Date,Arena,Attendance,HomeTeamId,AwayTeamId
4766,2019-20,7,2019.10.16,越谷市立総合体育館サブアリーナ,394,745,716
4738,2019-20,7,2019.10.06,ならでんアリーナ,1017,719,716
4155,2019-20,2,2019.10.05,アリーナ立川立飛,2940,706,695
4218,2019-20,2,2019.10.23,横浜国際プール,2108,694,695
4236,2019-20,2,2019.10.27,福知山三段池公園総合体育館,1358,699,695
4192,2019-20,2,2019.10.16,ウィングアリーナ刈谷,2458,728,695
4235,2019-20,2,2019.10.26,福知山三段池公園総合体育館,933,699,695
4156,2019-20,2,2019.10.06,アリーナ立川立飛,2518,706,695
4726,2019-20,7,2019.09.28,松山市総合コミュニティセンター,1512,723,718
4803,2019-20,7,2019.10.27,広島サンプラザホール,2841,721,718
4767,2019-20,7,2019.10.16,大田区総合体育館,1755,715,718
4802,2019-20,7,2019.10.26,広島サンプラザホール,2938,721,718
4725,2019-20,7,2019.09.27,松山市総合コミュニティセンター,1969,723,718
4806,2019-20,7,2019.10.26,熊本県立総合体育館,1866,724,708
4735,2019-20,7,2019.10.05,加古川市立総合体育館,1685,718,708
4702,2019-20,7,2019.09.22,名古屋市千種スポーツセンター,2019,717,708
4701,2019-20,7,2019.09.21,名古屋市千種スポーツセンター,1943,717,708
4750,2019-20,7,2019.10.13,ヤマト市民体育館前橋,1318,713,708
4807,2019-20,7,2019.10.27,熊本県立総合体育館,2344,724,708
4736,2019-20,7,2019.10.06,加古川市立総合体育館,2033,718,708
4696,2019-20,7,2019.09.22,ヤマト市民体育館前橋,1812,713,692
4695,2019-20,7,2019.09.21,ヤマト市民体育館前橋,2541,713,692
4758,2019-20,7,2019.10.12,松山市総合コミュニティセンター,1310,723,692
4793,2019-20,7,2019.10.27,池の川さくらアリーナ,1958,712,692
4792,2019-20,7,2019.10.26,池の川さくらアリーナ,1927,712,692
4757,2019-20,7,2019.10.11,松山市総合コミュニティセンター,1591,723,692
4178,2019-20,2,2019.10.13,ウィングアリーナ刈谷,2906,728,704
4158,2019-20,2,2019.10.06,青山学院記念館,3774,726,704
4157,2019-20,2,2019.10.05,青山学院記念館,4132,726,704
4177,2019-20,2,2019.10.14,ウィングアリーナ刈谷,2618,728,704
4215,2019-20,2,2019.10.23,CNAアリーナ☆あきた,3608,693,704
4175,2019-20,2,2019.10.13,シティホールプラザ　アオーレ長岡,3414,695,727
4176,2019-20,2,2019.10.14,シティホールプラザ　アオーレ長岡,3444,695,727
4230,2019-20,2,2019.10.27,青山学院記念館,3070,726,727
4229,2019-20,2,2019.10.26,青山学院記念館,3016,726,727
4198,2019-20,2,2019.10.19,船橋アリーナ,4590,704,727
4199,2019-20,2,2019.10.20,船橋アリーナ,4776,704,727
4154,2019-20,2,2019.10.06,CNAアリーナ☆あきた,3759,693,700
4207,2019-20,2,2019.10.20,富山市総合体育館,2463,696,700
4153,2019-20,2,2019.10.05,CNAアリーナ☆あきた,4335,693,700
4206,2019-20,2,2019.10.19,富山市総合体育館,2197,696,700
4202,2019-20,2,2019.10.19,横浜国際プール,2315,694,720
4226,2019-20,2,2019.10.27,船橋アリーナ,5017,704,720
4225,2019-20,2,2019.10.26,船橋アリーナ,4605,704,720
4203,2019-20,2,2019.10.20,横浜国際プール,2422,694,720
4169,2019-20,2,2019.10.11,北海きたえーる,2439,702,720
4221,2019-20,2,2019.10.23,ハンナリーズアリーナ,1347,699,720
4170,2019-20,2,2019.10.12,北海きたえーる,4005,702,720
4733,2019-20,7,2019.10.05,越谷市立総合体育館メインアリーナ,472,745,714
4734,2019-20,7,2019.10.06,越谷市立総合体育館メインアリーナ,455,745,714
4768,2019-20,7,2019.10.16,名古屋市千種スポーツセンター,952,717,714
4698,2019-20,7,2019.09.22,板橋区立小豆沢体育館,836,714,715
4745,2019-20,7,2019.10.12,山形県総合運動公園,1260,710,715
4746,2019-20,7,2019.10.13,山形県総合運動公園,1703,710,715
4739,2019-20,7,2019.10.05,高松市総合体育館,804,722,715
4697,2019-20,7,2019.09.21,板橋区立小豆沢体育館,905,714,715
4740,2019-20,7,2019.10.06,高松市総合体育館,708,722,715
4796,2019-20,7,2019.10.25,板橋区立小豆沢体育館,502,714,715
4797,2019-20,7,2019.10.26,板橋区立小豆沢体育館,516,714,715
4775,2019-20,7,2019.10.20,ゼビオアリーナ仙台,2007,692,719
4703,2019-20,7,2019.09.21,西宮市立中央体育館,2192,718,719
4761,2019-20,7,2019.10.11,熊本県立総合体育館,1214,724,719
4774,2019-20,7,2019.10.19,ゼビオアリーナ仙台,1774,692,719
4771,2019-20,7,2019.10.16,愛媛県総合運動公園体育館,430,723,719
4762,2019-20,7,2019.10.12,熊本県立総合体育館,1690,724,719
4704,2019-20,7,2019.09.22,西宮市立中央体育館,2075,718,719
4184,2019-20,2,2019.10.13,ハンナリーズアリーナ,1386,699,696
4219,2019-20,2,2019.10.23,ウィングアリーナ刈谷,2221,728,696
4190,2019-20,2,2019.10.16,川崎市とどろきアリーナ,4023,727,696
4183,2019-20,2,2019.10.12,ハンナリーズアリーナ,1116,699,696
4784,2019-20,7,2019.10.19,とらまるてぶくろ体育館,499,722,752
4785,2019-20,7,2019.10.20,とらまるてぶくろ体育館,448,722,752
4694,2019-20,7,2019.09.22,アダストリアみとアリーナ,2884,712,752
4769,2019-20,7,2019.10.16,マエダハウジング東区スポーツセンター,1591,721,752
4693,2019-20,7,2019.09.21,アダストリアみとアリーナ,3515,712,752
4718,2019-20,7,2019.09.29,板橋区立小豆沢体育館,701,714,752
4717,2019-20,7,2019.09.28,板橋区立小豆沢体育館,604,714,752
4691,2019-20,7,2019.09.21,山形市総合スポーツセンター,1680,710,711
4763,2019-20,7,2019.10.16,カクヒログループスタジアム,1184,708,711
4805,2019-20,7,2019.10.27,五島市中央公園市民体育館,549,752,711
4727,2019-20,7,2019.10.05,ゼビオアリーナ仙台,1882,692,711
4692,2019-20,7,2019.09.22,山形市総合スポーツセンター,2001,710,711
4728,2019-20,7,2019.10.06,ゼビオアリーナ仙台,2131,692,711
4804,2019-20,7,2019.10.26,五島市中央公園市民体育館,705,752,711
4238,2019-20,2,2019.10.27,おおきにアリーナ舞洲,2308,700,702
4205,2019-20,2,2019.10.20,シティホールプラザ　アオーレ長岡,2599,695,702
4237,2019-20,2,2019.10.26,おおきにアリーナ舞洲,1998,700,702
4204,2019-20,2,2019.10.19,シティホールプラザ　アオーレ長岡,2303,695,702
4189,2019-20,2,2019.10.16,墨田区総合体育館,2111,726,702
4165,2019-20,2,2019.10.05,松江市総合体育館,2646,720,729
4211,2019-20,2,2019.10.20,ウカルちゃんアリーナ,2382,698,729
4210,2019-20,2,2019.10.19,ウカルちゃんアリーナ,2377,698,729
4195,2019-20,2,2019.10.16,沖縄市体育館,3259,701,729
4222,2019-20,2,2019.10.23,おおきにアリーナ舞洲,2882,700,729
4166,2019-20,2,2019.10.06,松江市総合体育館,2373,720,729
4186,2019-20,2,2019.10.13,おおきにアリーナ舞洲,3813,700,701
4220,2019-20,2,2019.10.23,ウカルちゃんアリーナ,2172,698,701
